Artikel,Kalimat,Teks,Tag
,Kalimat213,yang,O
,Kalimat213,jadi,O
,Kalimat213,komplain,O
,Kalimat213,",",O
,Kalimat213,catatan,O
,Kalimat213,masing-masing,O
,Kalimat213,calon,O
,Kalimat213,",",O
,Kalimat213,paslon,O
,Kalimat213,",",O
,Kalimat213,maupun,O
,Kalimat213,tim,O
,Kalimat213,paslon,O
,Kalimat213,nanti,O
,Kalimat213,akan,O
,Kalimat213,dibahas,O
,Kalimat213,dalam,O
,Kalimat213,rapat,O
,Kalimat213,evaluasi,O
,Kalimat213,",",O
,Kalimat213,',O
,Kalimat213,ujarnya,O
,Kalimat213,.,O
,Kalimat214,ia,O
,Kalimat214,mengatakan,O
,Kalimat214,pembahasan,O
,Kalimat214,evaluasi,O
,Kalimat214,mulai,O
,Kalimat214,dari,O
,Kalimat214,singkatan,O
,Kalimat214,dalam,O
,Kalimat214,pertanyaan,O
,Kalimat214,",",O
,Kalimat214,peran,O
,Kalimat214,moderator,O
,Kalimat214,hingga,O
,Kalimat214,bahasa,O
,Kalimat214,asing,O
,Kalimat214,.,O
,Kalimat215,``,O
,Kalimat215,iya,O
,Kalimat215,pasti,O
,Kalimat215,akan,O
,Kalimat215,dievaluasi,O
,Kalimat215,semua,O
,Kalimat215,masing-masing,O
,Kalimat215,",",O
,Kalimat215,apakah,O
,Kalimat215,mic-nya,O
,Kalimat215,",",O
,Kalimat215,apakah,O
,Kalimat215,tampil,O
,Kalimat215,tidak,O
,Kalimat215,di,O
,Kalimat215,podium,O
,Kalimat215,",",O
,Kalimat215,apakah,O
,Kalimat215,peran,O
,Kalimat215,moderator,O
,Kalimat215,",",O
,Kalimat215,singkatan-singkatan,O
,Kalimat215,",",O
,Kalimat215,bahasa,O
,Kalimat215,asing,O
,Kalimat215,dan,O
,Kalimat215,seterusnya,O
,Kalimat215,nanti,O
,Kalimat215,semua,O
,Kalimat215,akan,O
,Kalimat215,kita,O
,Kalimat215,evaluasi,O
,Kalimat215,",",O
,Kalimat215,',O
,Kalimat215,sambungnya,O
,Kalimat215,.,O
Artikel49,Kalimat216,acara,O
,Kalimat216,sosialisasi,O
,Kalimat216,yang,O
,Kalimat216,dijadwalkan,O
,Kalimat216,dihadiri,O
,Kalimat216,capres,O
,Kalimat216,nomor,O
,Kalimat216,urut,O
,Kalimat216,3,O
,Kalimat216,ganjar,B-PER
,Kalimat216,pranowo,I-PER
,Kalimat216,di,O
,Kalimat216,kabupaten,O
,Kalimat216,sukoharjo,B-LOC
,Kalimat216,diwarnai,O
,Kalimat216,aksi,O
,Kalimat216,geber,O
,Kalimat216,knalpot,O
,Kalimat216,brong,O
,Kalimat216,.,O
,Kalimat217,para,O
,Kalimat217,simpatisan,O
,Kalimat217,yang,O
,Kalimat217,menunggu,O
,Kalimat217,di,O
,Kalimat217,lapangan,O
,Kalimat217,desa,O
,Kalimat217,cangkol,B-LOC
,Kalimat217,",",O
,Kalimat217,kecamatan,O
,Kalimat217,mojolaban,B-LOC
,Kalimat217,",",O
,Kalimat217,sukoharjo,B-LOC
,Kalimat217,",",O
,Kalimat217,menggeber,O
,Kalimat217,motor,O
,Kalimat217,mereka,O
,Kalimat217,yang,O
,Kalimat217,knalpotnya,O
,Kalimat217,sudah,O
,Kalimat217,diganti,O
,Kalimat217,knalpot,O
,Kalimat217,brong,O
,Kalimat217,.,O
,Kalimat218,tak,O
,Kalimat218,hanya,O
,Kalimat218,di,O
,Kalimat218,dalam,O
,Kalimat218,lapangan,O
,Kalimat218,",",O
,Kalimat218,aksi,O
,Kalimat218,geber,O
,Kalimat218,knalpot,O
,Kalimat218,brong,O
,Kalimat218,juga,O
,Kalimat218,dilakukan,O
,Kalimat218,di,O
,Kalimat218,jalan,O
,Kalimat218,sekitar,O
,Kalimat218,lapangan,O
,Kalimat218,.,O
,Kalimat219,aksi,O
,Kalimat219,geber,O
,Kalimat219,knalpot,O
,Kalimat219,brong,O
,Kalimat219,ini,O
,Kalimat219,mendapatkan,O
,Kalimat219,perhatian,O
,Kalimat219,dari,O
,Kalimat219,bawaslu,B-ORG
,Kalimat219,sukoharjo,B-LOC
,Kalimat219,dan,O
,Kalimat219,panwascam,O
,Kalimat219,mojolaban,O
,Kalimat219,yang,O
,Kalimat219,hadir,O
,Kalimat219,.,O
,Kalimat220,komisioner,O
,Kalimat220,bawaslu,B-ORG
,Kalimat220,sukoharjo,B-LOC
,Kalimat220,bagian,O
,Kalimat220,hukum,O
,Kalimat220,dan,O
,Kalimat220,penyelesaian,O
,Kalimat220,sengketa,O
,Kalimat220,",",O
,Kalimat220,eko,B-PER
,Kalimat220,budiyanto,I-PER
,Kalimat220,",",O
,Kalimat220,mengatakan,O
,Kalimat220,pihaknya,O
,Kalimat220,sudah,O
,Kalimat220,melakukan,O
,Kalimat220,imbauan,O
,Kalimat220,kepada,O
,Kalimat220,tim,O
,Kalimat220,eo,O
,Kalimat220,dan,O
,Kalimat220,lo,O
,Kalimat220,.,O
Artikel50,Kalimat221,komisi,B-ORG
,Kalimat221,pemilihan,I-ORG
,Kalimat221,umum,I-ORG
,Kalimat221,(,O
,Kalimat221,kpu,B-ORG
,Kalimat221,),O
,Kalimat221,ri,O
,Kalimat221,menilai,O
,Kalimat221,pertanyaan,O
,Kalimat221,singkatan,O
,Kalimat221,yang,O
,Kalimat221,diajukan,O
,Kalimat221,oleh,O
,Kalimat221,kandidat,O
,Kalimat221,ke,O
,Kalimat221,kandidat,O
,Kalimat221,lain,O
,Kalimat221,sebagai,O
,Kalimat221,preseden,O
,Kalimat221,baru,O
,Kalimat221,.,O
,Kalimat222,kpu,O
,Kalimat222,pun,O
,Kalimat222,meminta,O
,Kalimat222,lo,O
,Kalimat222,untuk,O
,Kalimat222,melakukan,O
,Kalimat222,briefing,O
,Kalimat222,dengan,O
,Kalimat222,pasangan,O
,Kalimat222,calon,O
,Kalimat222,agar,O
,Kalimat222,tidak,O
,Kalimat222,mengajukan,O
,Kalimat222,pertanyaan,O
,Kalimat222,singkatan,O
,Kalimat222,saat,O
,Kalimat222,debat,O
,Kalimat222,.,O
,Kalimat223,``,O
,Kalimat223,itu,O
,Kalimat223,tentu,O
,Kalimat223,mau,O
,Kalimat223,tidak,O
,Kalimat223,mau,O
,Kalimat223,tugasnya,O
,Kalimat223,lo,O
,Kalimat223,dari,O
,Kalimat223,paslon,O
,Kalimat223,untuk,O
,Kalimat223,briefing,O
,Kalimat223,kepada,O
,Kalimat223,capres,O
,Kalimat223,ataupun,O
,Kalimat223,cawapres,O
,Kalimat223,pada,O
,Kalimat223,saat,O
,Kalimat223,pelaksanaan,O
,Kalimat223,debat,O
,Kalimat223,agar,O
,Kalimat223,singkatan,O
,Kalimat223,itu,O
,Kalimat223,bisa,O
,Kalimat223,dipanjangkan,O
,Kalimat223,",",O
,Kalimat223,',O
,Kalimat223,kata,O
,Kalimat223,komisioner,O
,Kalimat223,kpu,O
,Kalimat223,ri,O
,Kalimat223,august,B-PER
,Kalimat223,mellaz,I-PER
,Kalimat223,di,O
,Kalimat223,kantor,O
,Kalimat223,kpu,O
,Kalimat223,",",O
,Kalimat223,menteng,O
,Kalimat223,",",O
,Kalimat223,jakarta,B-LOC
,Kalimat223,pusat,I-LOC
,Kalimat223,",",O
,Kalimat223,rabu,B-TIM
,Kalimat223,(,O
,Kalimat223,27/12/2023,B-TIM
,Kalimat223,),O
,Kalimat223,sebab,O
,Kalimat223,",",O
,Kalimat223,mellaz,B-PER
,Kalimat223,mengatakan,O
,Kalimat223,kpu,O
,Kalimat223,juga,O
,Kalimat223,telah,O
,Kalimat223,meminta,O
,Kalimat223,kepada,O
,Kalimat223,tim,O
,Kalimat223,panelis,O
,Kalimat223,agar,O
,Kalimat223,tidak,O
,Kalimat223,membuat,O
,Kalimat223,pertanyaan,O
,Kalimat223,berupa,O
,Kalimat223,singkatan,O
,Kalimat223,atau,O
,Kalimat223,istilah,O
,Kalimat223,.,O
,Kalimat224,gibran,B-PER
,Kalimat224,mulanya,O
,Kalimat224,menyampaikan,O
,Kalimat224,bahwa,O
,Kalimat224,cak,O
,Kalimat224,imin,B-PER
,Kalimat224,akan,O
,Kalimat224,sangat,O
,Kalimat224,mengerti,O
,Kalimat224,mengenai,O
,Kalimat224,permasalahan,O
,Kalimat224,yang,O
,Kalimat224,akan,O
,Kalimat224,ditanyakan,O
,Kalimat224,kepada,O
,Kalimat224,dirinya,O
,Kalimat224,.,O
,Kalimat225,tanya,O
,Kalimat225,cak,O
,Kalimat225,imin,B-PER
,Kalimat225,.,O
Artikel51,Kalimat226,komisi,O
,Kalimat226,pemilihan,O
,Kalimat226,umum,O
,Kalimat226,(,O
,Kalimat226,kpu,O
,Kalimat226,),O
,Kalimat226,ri,O
,Kalimat226,menyatakan,O
,Kalimat226,moderator,O
,Kalimat226,telah,O
,Kalimat226,menjalankan,O
,Kalimat226,tugasnya,O
,Kalimat226,secara,O
,Kalimat226,optimal,O
,Kalimat226,.,O
,Kalimat227,soal,O
,Kalimat227,pertanyaan,O
,Kalimat227,dalam,O
,Kalimat227,bentuk,O
,Kalimat227,singkatan,O
,Kalimat227,sgie,O
,Kalimat227,yang,O
,Kalimat227,ramai,O
,Kalimat227,dibicarakan,O
,Kalimat227,pasca,O
,Kalimat227,debat,O
,Kalimat227,",",O
,Kalimat227,kpu,O
,Kalimat227,menyatakan,O
,Kalimat227,seharusnya,O
,Kalimat227,menjadi,O
,Kalimat227,tugas,O
,Kalimat227,liaison,O
,Kalimat227,officer,O
,Kalimat227,(,O
,Kalimat227,lo,O
,Kalimat227,),O
,Kalimat227,untuk,O
,Kalimat227,memberitahu,O
,Kalimat227,ke,O
,Kalimat227,capres,O
,Kalimat227,cawapres,O
,Kalimat227,.,O
,Kalimat228,soal,O
,Kalimat228,pertanyaan,O
,Kalimat228,singkatan,O
,Kalimat228,di,O
,Kalimat228,debat,O
,Kalimat228,cawapres,O
,Kalimat228,itu,O
,Kalimat228,akan,O
,Kalimat228,menjadi,O
,Kalimat228,bahan,O
,Kalimat228,evaluasi,O
,Kalimat228,bagi,O
,Kalimat228,kpu,O
,Kalimat228,.,O
,Kalimat229,dia,O
,Kalimat229,pun,O
,Kalimat229,berharap,O
,Kalimat229,ke,O
,Kalimat229,depan,O
,Kalimat229,pelaksanaan,O
,Kalimat229,debat,O
,Kalimat229,ketiga,O
,Kalimat229,akan,O
,Kalimat229,semakin,O
,Kalimat229,lebih,O
,Kalimat229,baik,O
,Kalimat229,lagi,O
,Kalimat229,.,O
,Kalimat230,``,O
,Kalimat230,tapi,O
,Kalimat230,secara,O
,Kalimat230,keseluruhan,O
,Kalimat230,semua,O
,Kalimat230,berjalan,O
,Kalimat230,dengan,O
,Kalimat230,baik,O
,Kalimat230,dan,O
,Kalimat230,sebagai,O
,Kalimat230,evaluasi,O
,Kalimat230,antara,O
,Kalimat230,pelaksanaan,O
,Kalimat230,debat,O
,Kalimat230,pertama,O
,Kalimat230,dan,O
,Kalimat230,kedua,O
,Kalimat230,makin,O
,Kalimat230,lama,O
,Kalimat230,makin,O
,Kalimat230,banyak,O
,Kalimat230,pola,O
,Kalimat230,yang,O
,Kalimat230,sudah,O
,Kalimat230,kita,O
,Kalimat230,ketemu,O
,Kalimat230,",",O
,Kalimat230,',O
,Kalimat230,tuturnya,O
,Kalimat230,.,O
Artikel52,Kalimat231,timnas,O
,Kalimat231,amin,O
,Kalimat231,memastikan,O
,Kalimat231,calon,O
,Kalimat231,nomor,O
,Kalimat231,urut,O
,Kalimat231,1,O
,Kalimat231,anies,B-PER
,Kalimat231,baswedan,I-PER
,Kalimat231,dan,O
,Kalimat231,muhaimin,B-PER
,Kalimat231,iskandar,I-PER
,Kalimat231,atau,O
,Kalimat231,cak,O
,Kalimat231,imin,B-PER
,Kalimat231,tak,O
,Kalimat231,akan,O
,Kalimat231,menggunakan,O
,Kalimat231,singkatan,O
,Kalimat231,sulit,O
,Kalimat231,untuk,O
,Kalimat231,sekadar,O
,Kalimat231,mempermalukan,O
,Kalimat231,lawan,O
,Kalimat231,debat,O
,Kalimat231,pilpres,O
,Kalimat231,2024,B-TIM
,Kalimat231,mendatang,O
,Kalimat231,.,O
,Kalimat232,``,O
,Kalimat232,pertanyaan,O
,Kalimat232,yang,O
,Kalimat232,sulit,O
,Kalimat232,sekadar,O
,Kalimat232,untuk,O
,Kalimat232,mempermalukan,O
,Kalimat232,lawan,O
,Kalimat232,debat,O
,Kalimat232,tidak,O
,Kalimat232,akan,O
,Kalimat232,kami,O
,Kalimat232,gunakan,O
,Kalimat232,",",O
,Kalimat232,pertanyaan,O
,Kalimat232,yang,O
,Kalimat232,tidak,O
,Kalimat232,jelas,O
,Kalimat232,hanya,O
,Kalimat232,untuk,O
,Kalimat232,mengalahkan,O
,Kalimat232,lawan,O
,Kalimat232,debat,O
,Kalimat232,menunjukkan,O
,Kalimat232,karakter,O
,Kalimat232,yang,O
,Kalimat232,sesungguhnya,O
,Kalimat232,",",O
,Kalimat232,dan,O
,Kalimat232,kami,O
,Kalimat232,rasanya,O
,Kalimat232,tidak,O
,Kalimat232,begitu,O
,Kalimat232,",",O
,Kalimat232,',O
,Kalimat232,sambungnya,O
,Kalimat232,.,O
,Kalimat233,contentsurya,O
,Kalimat233,menyatakan,O
,Kalimat233,",",O
,Kalimat233,paslon,O
,Kalimat233,amin,O
,Kalimat233,akan,O
,Kalimat233,berfokus,O
,Kalimat233,menyampaikan,O
,Kalimat233,gagasan,O
,Kalimat233,beserta,O
,Kalimat233,rekam,O
,Kalimat233,jejak,O
,Kalimat233,masing-masing,O
,Kalimat233,.,O
,Kalimat234,seperti,O
,Kalimat234,diketahui,O
,Kalimat234,",",O
,Kalimat234,dalam,O
,Kalimat234,debat,O
,Kalimat234,cawapres,O
,Kalimat234,pada,O
,Kalimat234,jumat,B-TIM
,Kalimat234,(,O
,Kalimat234,22/12,B-TIM
,Kalimat234,),O
,Kalimat234,",",O
,Kalimat234,singkatan,O
,Kalimat234,sgie,B-ORG
,Kalimat234,atau,O
,Kalimat234,state,O
,Kalimat234,of,O
,Kalimat234,the,O
,Kalimat234,global,O
,Kalimat234,islamic,O
,Kalimat234,economy,O
,Kalimat234,ditanyakan,O
,Kalimat234,cawapres,O
,Kalimat234,nomor,O
,Kalimat234,urut,O
,Kalimat234,2,O
,Kalimat234,gibran,B-PER
,Kalimat234,rakabuming,I-PER
,Kalimat234,raka,I-PER
,Kalimat234,kepada,O
,Kalimat234,1,O
,Kalimat234,cak,O
,Kalimat234,imin,B-PER
,Kalimat234,.,O
,Kalimat235,simak,O
,Kalimat235,juga,O
,Kalimat235,video,O
,Kalimat235,analisis,O
,Kalimat235,drone,O
,Kalimat235,emprit,O
,Kalimat235,saat,O
,Kalimat235,debat,O
,Kalimat235,cawapres,O
,Kalimat235,",",O
,Kalimat235,siapa,O
,Kalimat235,paling,O
,Kalimat235,banyak,O
,Kalimat235,dibicarakan,O
,Kalimat235,?,O
Artikel53,Kalimat235,awiek,B-PER
,Kalimat235,mengatakan,O
,Kalimat235,ganjar,B-PER
,Kalimat235,dan,O
,Kalimat235,mahfud,B-PER
,Kalimat235,akan,O
,Kalimat235,mengutamakan,O
,Kalimat235,adu,O
,Kalimat235,gagasan,O
,Kalimat235,ketimbang,O
,Kalimat235,menggunakan,O
,Kalimat235,singkatan,O
,Kalimat235,yang,O
,Kalimat235,mempersulit,O
,Kalimat235,orang,O
,Kalimat235,lain,O
,Kalimat235,.,O
,Kalimat236,``,O
,Kalimat236,debat,O
,Kalimat236,capres,O
,Kalimat236,itu,O
,Kalimat236,kan,O
,Kalimat236,adu,O
,Kalimat236,gagasan,O
,Kalimat236,",",O
,Kalimat236,bagaimana,O
,Kalimat236,mengelaborasi,O
,Kalimat236,sebuah,O
,Kalimat236,gagasan,O
,Kalimat236,",",O
,Kalimat236,tidak,O
,Kalimat236,mempersulit,O
,Kalimat236,orang,O
,Kalimat236,atau,O
,Kalimat236,cenderung,O
,Kalimat236,mempermalukan,O
,Kalimat236,orang,O
,Kalimat236,.,O
,Kalimat237,itu,O
,Kalimat237,yang,O
,Kalimat237,kami,O
,Kalimat237,hindari,O
,Kalimat237,sehingga,O
,Kalimat237,kami,O
,Kalimat237,lebih,O
,Kalimat237,pada,O
,Kalimat237,bagaimana,O
,Kalimat237,adu,O
,Kalimat237,konsepsi,O
,Kalimat237,",",O
,Kalimat237,adu,O
,Kalimat237,gagasan,O
,Kalimat237,",",O
,Kalimat237,',O
,Kalimat237,kata,O
,Kalimat237,awiek,B-PER
,Kalimat237,kepada,O
,Kalimat237,wartawan,O
,Kalimat237,",",O
,Kalimat237,senin,B-TIM
,Kalimat237,(,O
,Kalimat237,25/12/2023,B-TIM
,Kalimat237,),O
,Kalimat237,.,O
,Kalimat238,awiek,B-PER
,Kalimat238,menekankan,O
,Kalimat238,langkah,O
,Kalimat238,tersebut,O
,Kalimat238,diambil,O
,Kalimat238,bukan,O
,Kalimat238,karena,O
,Kalimat238,ganjar,B-PER
,Kalimat238,dan,O
,Kalimat238,mahfud,B-PER
,Kalimat238,tak,O
,Kalimat238,bisa,O
,Kalimat238,mencari,O
,Kalimat238,istilah,O
,Kalimat238,maupun,O
,Kalimat238,singkatan,O
,Kalimat238,sulit,O
,Kalimat238,.,O
,Kalimat239,``,O
,Kalimat239,bukan,O
,Kalimat239,tidak,O
,Kalimat239,bisa,O
,Kalimat239,untuk,O
,Kalimat239,nyari,O
,Kalimat239,istilah,O
,Kalimat239,singkatan,O
,Kalimat239,yang,O
,Kalimat239,sulit,O
,Kalimat239,",",O
,Kalimat239,',O
,Kalimat239,sambungnya,O
,Kalimat239,.,O
Artikel54,Kalimat240,pakar,O
,Kalimat240,digital,O
,Kalimat240,forensik,O
,Kalimat240,ruby,B-PER
,Kalimat240,alamsyah,I-PER
,Kalimat240,mengatakan,O
,Kalimat240,tren,O
,Kalimat240,kebocoran,O
,Kalimat240,data,O
,Kalimat240,mengalami,O
,Kalimat240,peningkatan,O
,Kalimat240,sejak,O
,Kalimat240,2019.,B-TIM
,Kalimat240,lebih,O
,Kalimat240,lanjut,O
,Kalimat240,",",O
,Kalimat240,dirinya,O
,Kalimat240,juga,O
,Kalimat240,menyinggung,O
,Kalimat240,dugaan,O
,Kalimat240,kebocoran,O
,Kalimat240,data,O
,Kalimat240,kpu,O
,Kalimat240,.,O
,Kalimat241,tapi,O
,Kalimat241,digunakan,O
,Kalimat241,pelaku,O
,Kalimat241,adalah,O
,Kalimat241,gimiknya,O
,Kalimat241,dia,O
,Kalimat241,menggunakan,O
,Kalimat241,bahwa,O
,Kalimat241,ini,O
,Kalimat241,datanya,O
,Kalimat241,ada,O
,Kalimat241,dari,O
,Kalimat241,kpu,O
,Kalimat241,",",O
,Kalimat241,dijual,O
,Kalimat241,",",O
,Kalimat241,dan,O
,Kalimat241,jumlahnya,O
,Kalimat241,mirip,O
,Kalimat241,dengan,O
,Kalimat241,jumlah,O
,Kalimat241,dpt,O
,Kalimat241,kita,O
,Kalimat241,",",O
,Kalimat241,',O
,Kalimat241,sebutnya,O
,Kalimat241,.,O
,Kalimat242,ruby,B-PER
,Kalimat242,mengatakan,O
,Kalimat242,yang,O
,Kalimat242,harus,O
,Kalimat242,lebih,O
,Kalimat242,diantisipasi,O
,Kalimat242,kpu,O
,Kalimat242,adalah,O
,Kalimat242,rekapitulasi,O
,Kalimat242,data,O
,Kalimat242,dengan,O
,Kalimat242,sistem,O
,Kalimat242,informasi,O
,Kalimat242,rekapitulasi,O
,Kalimat242,(,O
,Kalimat242,sirekap,O
,Kalimat242,),O
,Kalimat242,.,O
,Kalimat243,``,O
,Kalimat243,kalau,O
,Kalimat243,si,O
,Kalimat243,rekap,O
,Kalimat243,itu,O
,Kalimat243,membantu,O
,Kalimat243,sistem,O
,Kalimat243,rekapitulasi,O
,Kalimat243,kpu,O
,Kalimat243,",",O
,Kalimat243,perhitungan,O
,Kalimat243,",",O
,Kalimat243,hasil,O
,Kalimat243,perhitungan,O
,Kalimat243,suara,O
,Kalimat243,dari,O
,Kalimat243,berjenjang,O
,Kalimat243,tadi,O
,Kalimat243,dimasukkan,O
,Kalimat243,ke,O
,Kalimat243,komputer,O
,Kalimat243,",",O
,Kalimat243,lalu,O
,Kalimat243,diupload,O
,Kalimat243,berjenjang,O
,Kalimat243,juga,O
,Kalimat243,sampai,O
,Kalimat243,dari,O
,Kalimat243,kota,O
,Kalimat243,",",O
,Kalimat243,kabupaten,O
,Kalimat243,",",O
,Kalimat243,provinsi,O
,Kalimat243,sampai,O
,Kalimat243,ke,O
,Kalimat243,kpu,O
,Kalimat243,pusat,O
,Kalimat243,.,O
Artikel55,Kalimat244,dirjen,O
,Kalimat244,aplikasi,O
,Kalimat244,informatika,O
,Kalimat244,kominfo,O
,Kalimat244,semuel,B-PER
,Kalimat244,abrijani,I-PER
,Kalimat244,pangerapan,O
,Kalimat244,menyoroti,O
,Kalimat244,peristiwa,O
,Kalimat244,pemilu,O
,Kalimat244,2019.,B-TIM
,Kalimat244,semuel,B-PER
,Kalimat244,menyebut,O
,Kalimat244,pemilu,O
,Kalimat244,2019,B-TIM
,Kalimat244,menjadi,O
,Kalimat244,pemilu,O
,Kalimat244,yang,O
,Kalimat244,paling,O
,Kalimat244,tegang,O
,Kalimat244,.,O
,Kalimat245,``,O
,Kalimat245,yang,O
,Kalimat245,paling,O
,Kalimat245,tegang,O
,Kalimat245,dalam,O
,Kalimat245,pekerjaan,O
,Kalimat245,saya,O
,Kalimat245,2019,B-TIM
,Kalimat245,itu,O
,Kalimat245,paling,O
,Kalimat245,tegang,O
,Kalimat245,.,O
,Kalimat246,bahkan,O
,Kalimat246,",",O
,Kalimat246,kata,O
,Kalimat246,dia,O
,Kalimat246,",",O
,Kalimat246,kominfo,O
,Kalimat246,sampai,O
,Kalimat246,mematikan,O
,Kalimat246,sebagian,O
,Kalimat246,saluran,O
,Kalimat246,internet,O
,Kalimat246,untuk,O
,Kalimat246,mencegah,O
,Kalimat246,perpecahan,O
,Kalimat246,semakin,O
,Kalimat246,meluas,O
,Kalimat246,.,O
,Kalimat247,``,O
,Kalimat247,akhirnya,O
,Kalimat247,kita,O
,Kalimat247,dapat,O
,Kalimat247,celahnya,O
,Kalimat247,",",O
,Kalimat247,yang,O
,Kalimat247,kita,O
,Kalimat247,tutup,O
,Kalimat247,hanya,O
,Kalimat247,itu,O
,Kalimat247,",",O
,Kalimat247,gambar,O
,Kalimat247,dan,O
,Kalimat247,video,O
,Kalimat247,",",O
,Kalimat247,itu,O
,Kalimat247,pun,O
,Kalimat247,kami,O
,Kalimat247,analisa,O
,Kalimat247,nggak,O
,Kalimat247,boleh,O
,Kalimat247,lebih,O
,Kalimat247,dari,O
,Kalimat247,3,O
,Kalimat247,hari,O
,Kalimat247,",",O
,Kalimat247,psikologis,O
,Kalimat247,ini,O
,Kalimat247,.,O
Artikel56,Kalimat248,tika,B-PER
,Kalimat248,menyebut,O
,Kalimat248,isu,O
,Kalimat248,terkait,O
,Kalimat248,gimik,O
,Kalimat248,dan,O
,Kalimat248,adu,O
,Kalimat248,gagasan,O
,Kalimat248,menjadi,O
,Kalimat248,isu,O
,Kalimat248,terbesar,O
,Kalimat248,yang,O
,Kalimat248,banyak,O
,Kalimat248,dibicarakan,O
,Kalimat248,di,O
,Kalimat248,media,O
,Kalimat248,sosial,O
,Kalimat248,.,O
,Kalimat249,',O
,Kalimat249,bahkan,O
,Kalimat249,",",O
,Kalimat249,isu,O
,Kalimat249,gimik,O
,Kalimat249,itu,O
,Kalimat249,dan,O
,Kalimat249,adu,O
,Kalimat249,gagasan,O
,Kalimat249,itu,O
,Kalimat249,",",O
,Kalimat249,debat,O
,Kalimat249,atau,O
,Kalimat249,nggak,O
,Kalimat249,debat,O
,Kalimat249,",",O
,Kalimat249,perubahan,O
,Kalimat249,format,O
,Kalimat249,kpu,O
,Kalimat249,itu,O
,Kalimat249,adalah,O
,Kalimat249,isu,O
,Kalimat249,yang,O
,Kalimat249,sangat,O
,Kalimat249,besar,O
,Kalimat249,",",O
,Kalimat249,',O
,Kalimat249,ujarnya,O
,Kalimat249,.,O
,Kalimat250,dia,O
,Kalimat250,menyebut,O
,Kalimat250,pemilih,O
,Kalimat250,muda,O
,Kalimat250,menjadi,O
,Kalimat250,isu,O
,Kalimat250,seksi,O
,Kalimat250,dan,O
,Kalimat250,kontroversi,O
,Kalimat250,di,O
,Kalimat250,media,O
,Kalimat250,sosial,O
,Kalimat250,.,O
,Kalimat251,``,O
,Kalimat251,ketiga,O
,Kalimat251,adalah,O
,Kalimat251,pemilih,O
,Kalimat251,muda,O
,Kalimat251,.,O
,Kalimat252,``,O
,Kalimat252,pemilih,O
,Kalimat252,muda,O
,Kalimat252,itu,O
,Kalimat252,seksi,O
,Kalimat252,",",O
,Kalimat252,jadi,O
,Kalimat252,ada,O
,Kalimat252,kontroversi,O
,Kalimat252,nih,O
,Kalimat252,antara,O
,Kalimat252,oh,O
,Kalimat252,pemilih,O
,Kalimat252,muda,O
,Kalimat252,itu,O
,Kalimat252,senangnya,O
,Kalimat252,sesuatu,O
,Kalimat252,yang,O
,Kalimat252,instan,O
,Kalimat252,yang,O
,Kalimat252,gampang,O
,Kalimat252,",",O
,Kalimat252,yang,O
,Kalimat252,viral,O
,Kalimat252,gitu,O
,Kalimat252,",",O
,Kalimat252,miskin,O
,Kalimat252,ide,O
,Kalimat252,miskin,O
,Kalimat252,gagasan,O
,Kalimat252,,O
,Kalimat252,",",O
,Kalimat252,',O
,Kalimat252,tambahnya,O
,Kalimat252,.,O
Artikel57,Kalimat253,kabaharkam,O
,Kalimat253,komisaris,O
,Kalimat253,jenderal,O
,Kalimat253,fadil,B-PER
,Kalimat253,imran,I-PER
,Kalimat253,menyampaikan,O
,Kalimat253,pandangannya,O
,Kalimat253,soal,O
,Kalimat253,penyebaran,O
,Kalimat253,informasi,O
,Kalimat253,menjelang,O
,Kalimat253,pemilu,O
,Kalimat253,2024,B-TIM
,Kalimat253,.,O
,Kalimat254,``,O
,Kalimat254,saya,O
,Kalimat254,diskusi,O
,Kalimat254,tadi,O
,Kalimat254,",",O
,Kalimat254,volume,O
,Kalimat254,berita-berita,O
,Kalimat254,hoax,O
,Kalimat254,sekarang,O
,Kalimat254,sungguh-sungguh,O
,Kalimat254,jauh,O
,Kalimat254,penurunannya,O
,Kalimat254,",",O
,Kalimat254,',O
,Kalimat254,ujar,O
,Kalimat254,fadil,B-PER
,Kalimat254,dalam,O
,Kalimat254,diskusi,O
,Kalimat254,di,O
,Kalimat254,acara,O
,Kalimat254,#,O
,Kalimat254,demiindonesia,O
,Kalimat254,cerdas,O
,Kalimat254,memilih,O
,Kalimat254,di,O
,Kalimat254,kota,O
,Kalimat254,kasablanka,B-LOC
,Kalimat254,",",O
,Kalimat254,kamis,B-TIM
,Kalimat254,(,O
,Kalimat254,7/12/2023,B-TIM
,Kalimat254,),O
,Kalimat254,.,O
,Kalimat255,fadil,B-PER
,Kalimat255,membandingkan,O
,Kalimat255,dengan,O
,Kalimat255,pilkada,O
,Kalimat255,gubernur,O
,Kalimat255,dki,O
,Kalimat255,jakarta,B-LOC
,Kalimat255,2017,B-TIM
,Kalimat255,",",O
,Kalimat255,ketika,O
,Kalimat255,penyebaran,O
,Kalimat255,hoax,O
,Kalimat255,begitu,O
,Kalimat255,masif,O
,Kalimat255,.,O
,Kalimat256,',O
,Kalimat256,ketika,O
,Kalimat256,saya,O
,Kalimat256,menjadi,O
,Kalimat256,direktur,O
,Kalimat256,siber,O
,Kalimat256,di,O
,Kalimat256,tahun,O
,Kalimat256,2018,B-TIM
,Kalimat256,",",O
,Kalimat256,yang,O
,Kalimat256,dimulai,O
,Kalimat256,dari,O
